weapon,skin,wear,float,pattern,stattrak,price,phase,backside_blue,backside_purple,backside_gold,playside_blue,playside_purple,playside_gold,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
Karambit,Case Hardened,Factory New,0.0125106321647763,777,0,3791.9,,0.02,0.82,99.15,32.48,16.61,50.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Factory New)
Karambit,Case Hardened,Battle-Scarred,0.6439840197563171,659,0,1025.15,,19.06,9.79,71.15,21.13,24.61,54.26,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6599876708820644,659,0,1009.02,,19.06,9.79,71.15,21.13,24.61,54.26,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.62554319485781,659,0,1024.6,,19.06,9.79,71.15,21.13,24.61,54.26,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6289415419339522,659,0,998.34,,19.06,9.79,71.15,21.13,24.61,54.26,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.811536967754364,781,0,970.0,,5.51,3.37,91.11,0.45,1.22,98.33,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8214214026618605,781,0,934.18,,5.51,3.37,91.11,0.45,1.22,98.33,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8238147367285255,781,0,1012.38,,5.51,3.37,91.11,0.45,1.22,98.33,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8157982517706818,781,0,990.4,,5.51,3.37,91.11,0.45,1.22,98.33,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7033969163894653,643,0,3275.0,,1.63,0.49,97.88,65.04,10.08,24.88,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.711940380785762,643,0,3436.39,,1.63,0.49,97.88,65.04,10.08,24.88,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6970584468775303,643,0,3164.59,,1.63,0.49,97.88,65.04,10.08,24.88,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7041636057860382,643,0,3285.89,,1.63,0.49,97.88,65.04,10.08,24.88,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7530390620231628,418,0,1000.0,,8.02,15.52,76.46,40.0,1.67,58.33,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7401555615550086,418,0,1011.31,,8.02,15.52,76.46,40.0,1.67,58.33,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7336040513622358,418,0,1042.77,,8.02,15.52,76.46,40.0,1.67,58.33,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7436220331360133,418,0,953.96,,8.02,15.52,76.46,40.0,1.67,58.33,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8713337779045105,225,0,1452.67,,3.69,15.66,80.65,0.54,13.34,86.12,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8556637555635048,225,0,1414.94,,3.69,15.66,80.65,0.54,13.34,86.12,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8622900246487523,225,0,1384.8,,3.69,15.66,80.65,0.54,13.34,86.12,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8625079703922597,225,0,1408.06,,3.69,15.66,80.65,0.54,13.34,86.12,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.5737614631652832,996,0,1899.0,,26.72,17.64,55.63,0.0,0.02,99.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.568906300262664,996,0,1877.19,,26.72,17.64,55.63,0.0,0.02,99.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.5673217727893983,996,0,1866.32,,26.72,17.64,55.63,0.0,0.02,99.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.5573507142749332,996,0,1808.84,,26.72,17.64,55.63,0.0,0.02,99.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7854207754135132,417,0,10000.0,,95.19,0.26,4.55,32.59,17.74,49.66,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7735053474197718,417,0,10256.65,,95.19,0.26,4.55,32.59,17.74,49.66,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8050531660355581,417,0,10428.53,,95.19,0.26,4.55,32.59,17.74,49.66,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7855895496350239,417,0,10031.82,,95.19,0.26,4.55,32.59,17.74,49.66,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6499872207641602,269,0,16000.0,,68.67,7.83,23.5,91.47,0.32,8.21,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6425704835255939,269,0,16438.3,,68.67,7.83,23.5,91.47,0.32,8.21,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6605774882814661,269,0,16550.84,,68.67,7.83,23.5,91.47,0.32,8.21,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6658074038520355,269,0,15894.96,,68.67,7.83,23.5,91.47,0.32,8.21,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9973124265670776,129,0,4643.18,,3.57,1.81,94.63,48.96,13.12,37.92,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,1.0,129,0,4785.45,,3.57,1.81,94.63,48.96,13.12,37.92,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9896508114669876,129,0,4842.48,,3.57,1.81,94.63,48.96,13.12,37.92,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9810860866726638,129,0,4872.68,,3.57,1.81,94.63,48.96,13.12,37.92,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9029594659805298,776,0,14499.99,,38.81,3.96,57.22,90.41,2.52,7.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9137630947068845,776,0,13910.23,,38.81,3.96,57.22,90.41,2.52,7.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9092086519047298,776,0,13824.55,,38.81,3.96,57.22,90.41,2.52,7.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.913766943958297,776,0,14933.86,,38.81,3.96,57.22,90.41,2.52,7.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7418525815010071,4,0,8543.76,,72.32,4.43,23.25,74.15,6.91,18.94,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.745948991624665,4,0,8848.65,,72.32,4.43,23.25,74.15,6.91,18.94,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7257679127096015,4,0,8352.31,,72.32,4.43,23.25,74.15,6.91,18.94,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7384196823647139,4,0,8152.85,,72.32,4.43,23.25,74.15,6.91,18.94,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8286855220794678,363,0,1241.23,,5.51,9.14,85.34,33.33,8.25,58.42,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8266141655823144,363,0,1212.09,,5.51,9.14,85.34,33.33,8.25,58.42,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8243949225635379,363,0,1231.93,,5.51,9.14,85.34,33.33,8.25,58.42,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8438619914189752,363,0,1212.72,,5.51,9.14,85.34,33.33,8.25,58.42,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6216512322425842,914,0,8777.77,,15.9,6.56,77.54,77.75,12.88,9.37,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6374009573912351,914,0,8712.79,,15.9,6.56,77.54,77.75,12.88,9.37,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6147635410703437,914,0,8779.98,,15.9,6.56,77.54,77.75,12.88,9.37,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6183609636970978,914,0,8564.8,,15.9,6.56,77.54,77.75,12.88,9.37,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8025021553039551,664,0,3126.48,,19.5,12.3,68.2,81.16,0.89,17.95,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8026093282957978,664,0,3017.62,,19.5,12.3,68.2,81.16,0.89,17.95,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7965793530248737,664,0,3147.05,,19.5,12.3,68.2,81.16,0.89,17.95,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7990384850795494,664,0,3227.75,,19.5,12.3,68.2,81.16,0.89,17.95,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9038228392601012,575,0,1950.0,,19.87,20.73,59.4,68.66,3.59,27.75,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8940917097215079,575,0,2041.61,,19.87,20.73,59.4,68.66,3.59,27.75,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9152117200941553,575,0,2041.18,,19.87,20.73,59.4,68.66,3.59,27.75,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9173483014533134,575,0,1880.21,,19.87,20.73,59.4,68.66,3.59,27.75,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.859538197517395,509,0,4052.21,,24.78,15.07,60.16,68.19,15.5,16.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8605966011427956,509,0,3918.48,,24.78,15.07,60.16,68.19,15.5,16.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8722672916224853,509,0,4086.31,,24.78,15.07,60.16,68.19,15.5,16.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8500761700916712,509,0,4226.29,,24.78,15.07,60.16,68.19,15.5,16.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7771785259246826,905,0,20000.0,,25.85,13.77,60.37,85.81,1.72,12.47,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7617859680572531,905,0,20127.72,,25.85,13.77,60.37,85.81,1.72,12.47,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7860201481113517,905,0,19117.7,,25.85,13.77,60.37,85.81,1.72,12.47,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7810927672529308,905,0,20631.8,,25.85,13.77,60.37,85.81,1.72,12.47,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6613743901252747,262,0,7000.0,,21.33,12.21,66.45,71.98,5.26,22.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6440754827019968,262,0,7008.57,,21.33,12.21,66.45,71.98,5.26,22.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6517166772512243,262,0,7114.05,,21.33,12.21,66.45,71.98,5.26,22.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6461214848084285,262,0,7305.94,,21.33,12.21,66.45,71.98,5.26,22.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6360219717025757,823,0,8500.0,,10.22,6.95,82.83,69.24,2.44,28.33,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.651811114971165,823,0,8233.08,,10.22,6.95,82.83,69.24,2.44,28.33,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6289526070771798,823,0,8574.49,,10.22,6.95,82.83,69.24,2.44,28.33,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6447444651679457,823,0,8451.26,,10.22,6.95,82.83,69.24,2.44,28.33,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9728676080703736,634,0,1510.46,,37.18,11.41,51.42,35.32,24.26,40.43,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9591192609488126,634,0,1450.67,,37.18,11.41,51.42,35.32,24.26,40.43,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9928582215469474,634,0,1503.72,,37.18,11.41,51.42,35.32,24.26,40.43,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9877688780363135,634,0,1507.8,,37.18,11.41,51.42,35.32,24.26,40.43,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9888880252838136,490,0,1599.0,,4.63,4.81,90.56,62.29,16.74,20.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,1.0,490,0,1533.08,,4.63,4.81,90.56,62.29,16.74,20.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.9734487929371957,490,0,1667.7,,4.63,4.81,90.56,62.29,16.74,20.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,1.0,490,0,1569.37,,4.63,4.81,90.56,62.29,16.74,20.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7990801334381104,262,0,14900.0,,21.33,12.21,66.45,71.98,5.26,22.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7932867289178652,262,0,14829.15,,21.33,12.21,66.45,71.98,5.26,22.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.795726600640802,262,0,14438.17,,21.33,12.21,66.45,71.98,5.26,22.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.8150151487956854,262,0,14532.43,,21.33,12.21,66.45,71.98,5.26,22.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.4736254215240478,929,1,754.5,,8.61,4.89,86.51,16.87,12.66,70.46,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.48183631790315384,929,1,721.84,,8.61,4.89,86.51,16.87,12.66,70.46,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.455175474785185,929,1,766.1,,8.61,4.89,86.51,16.87,12.66,70.46,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.4671860558269782,929,1,766.23,,8.61,4.89,86.51,16.87,12.66,70.46,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6779093742370605,989,1,2250.0,,26.13,15.92,57.95,68.99,1.65,29.36,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6616702223238138,989,1,2351.22,,26.13,15.92,57.95,68.99,1.65,29.36,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6878499529127844,989,1,2334.66,,26.13,15.92,57.95,68.99,1.65,29.36,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.663368196398841,989,1,2209.54,,26.13,15.92,57.95,68.99,1.65,29.36,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6158260107040405,500,1,6614.87,,10.86,10.03,79.1,0.12,0.22,99.67,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6105597772722943,500,1,6639.46,,10.86,10.03,79.1,0.12,0.22,99.67,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6077007501243371,500,1,6324.23,,10.86,10.03,79.1,0.12,0.22,99.67,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.6105811459335394,500,1,6452.51,,10.86,10.03,79.1,0.12,0.22,99.67,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.4888254106044769,963,1,1550.0,,53.1,15.55,31.35,1.63,3.38,94.99,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.48426226226300545,963,1,1503.03,,53.1,15.55,31.35,1.63,3.38,94.99,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.4793012655870663,963,1,1569.68,,53.1,15.55,31.35,1.63,3.38,94.99,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.4843515639875995,963,1,1526.03,,53.1,15.55,31.35,1.63,3.38,94.99,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7196181416511536,293,1,1450.0,,72.35,3.09,24.56,20.73,18.13,61.14,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7209743669600485,293,1,1489.42,,72.35,3.09,24.56,20.73,18.13,61.14,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7147728599050719,293,1,1462.69,,72.35,3.09,24.56,20.73,18.13,61.14,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
Karambit,Case Hardened,Battle-Scarred,0.7382662466658806,293,1,1453.19,,72.35,3.09,24.56,20.73,18.13,61.14,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Karambit | Case Hardened (Battle-Scarred)
